Site,Charoen Pokphand Madiun
Periode,2026-04-14 s/d 2026-04-27

tanggal,inverter_name,string_number,daily_energy_kwh,daily_ghi_kwh_m2,pr_ghi_pct,pr_poa_pct,string_dc_kw_stc
2026-04-20,CPMAD-INV-01.,11,63.4351,6.490369,80.112,83.978,12.2000
2026-04-20,CPMAD-INV-01.,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,13,62.8937,6.490369,79.429,83.262,12.2000
2026-04-20,CPMAD-INV-01.,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,15,63.1820,6.490369,79.793,83.643,12.2000
2026-04-20,CPMAD-INV-01.,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,17,63.3308,6.490369,79.981,83.840,12.2000
2026-04-20,CPMAD-INV-01.,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,19,62.9582,6.490369,79.510,83.347,12.2000
2026-04-20,CPMAD-INV-01.,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,21,62.8941,6.490369,79.429,83.262,12.2000
2026-04-20,CPMAD-INV-01.,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-01.,23,0.0000,6.490369,0.000,0.000,12.2000
2026-04-20,CPMAD-INV-01.,24,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,1,50.1684,6.490369,63.358,66.415,12.2000
2026-04-20,CPMAD-INV-02.,2,49.3691,6.490369,77.936,81.696,
2026-04-20,CPMAD-INV-02.,3,50.9448,6.490369,64.339,67.443,12.2000
2026-04-20,CPMAD-INV-02.,4,49.7985,6.490369,78.614,82.407,
2026-04-20,CPMAD-INV-02.,5,43.4802,6.490369,54.911,57.561,12.2000
2026-04-20,CPMAD-INV-02.,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,7,46.8794,6.490369,59.204,62.061,12.2000
2026-04-20,CPMAD-INV-02.,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,9,47.1198,6.490369,59.508,62.379,12.2000
2026-04-20,CPMAD-INV-02.,10,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,11,44.4262,6.490369,56.106,58.814,12.2000
2026-04-20,CPMAD-INV-02.,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,13,43.0964,6.490369,54.427,57.053,12.2000
2026-04-20,CPMAD-INV-02.,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,15,41.4598,6.490369,52.360,54.887,12.2000
2026-04-20,CPMAD-INV-02.,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,17,50.7711,6.490369,64.119,67.213,12.2000
2026-04-20,CPMAD-INV-02.,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,19,42.7743,6.490369,54.020,56.627,12.2000
2026-04-20,CPMAD-INV-02.,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,21,47.1496,6.490369,59.545,62.419,12.2000
2026-04-20,CPMAD-INV-02.,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-02.,23,47.3396,6.490369,59.785,62.670,12.2000
2026-04-20,CPMAD-INV-02.,24,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,1,62.7944,6.490369,79.303,83.130,12.2000
2026-04-20,CPMAD-INV-03,2,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-03,3,62.8748,6.490369,79.405,83.237,12.2000
2026-04-20,CPMAD-INV-03,4,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-03,5,62.9667,6.490369,79.521,83.358,12.2000
2026-04-20,CPMAD-INV-03,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,7,63.1034,6.490369,79.694,83.539,12.2000
2026-04-20,CPMAD-INV-03,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,9,61.0856,6.490369,77.145,80.868,12.2000
2026-04-20,CPMAD-INV-03,10,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,11,57.2725,6.490369,72.330,75.820,10.9800
2026-04-20,CPMAD-INV-03,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,13,56.8116,6.490369,71.748,75.210,10.9800
2026-04-20,CPMAD-INV-03,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,15,56.7164,6.490369,71.627,75.084,10.9800
2026-04-20,CPMAD-INV-03,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,17,62.4382,6.490369,78.854,82.659,12.2000
2026-04-20,CPMAD-INV-03,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,19,63.9420,6.490369,80.753,84.650,12.2000
2026-04-20,CPMAD-INV-03,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,21,62.6871,6.490369,79.168,82.988,12.2000
2026-04-20,CPMAD-INV-03,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-03,23,62.4915,6.490369,78.921,82.729,12.2000
2026-04-20,CPMAD-INV-03,24,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,1,63.0299,6.490369,79.601,83.442,9.7600
2026-04-20,CPMAD-INV-04.,2,0.0000,6.490369,0.000,0.000,9.7600
2026-04-20,CPMAD-INV-04.,3,60.8268,6.490369,76.818,80.525,9.7600
2026-04-20,CPMAD-INV-04.,4,0.0000,6.490369,0.000,0.000,9.7600
2026-04-20,CPMAD-INV-04.,5,64.1786,6.490369,81.052,84.963,8.5400
2026-04-20,CPMAD-INV-04.,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,7,63.9891,6.490369,80.812,84.712,9.1500
2026-04-20,CPMAD-INV-04.,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,9,63.3765,6.490369,80.039,83.901,9.1500
2026-04-20,CPMAD-INV-04.,10,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,11,61.6838,6.490369,77.901,81.660,8.5400
2026-04-20,CPMAD-INV-04.,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,13,62.6743,6.490369,79.152,82.971,8.5400
2026-04-20,CPMAD-INV-04.,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,15,62.3201,6.490369,78.704,82.502,8.5400
2026-04-20,CPMAD-INV-04.,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,17,62.6723,6.490369,79.149,82.969,9.7600
2026-04-20,CPMAD-INV-04.,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,19,62.3841,6.490369,78.785,82.587,8.5400
2026-04-20,CPMAD-INV-04.,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,21,63.1164,6.490369,79.710,83.556,9.1500
2026-04-20,CPMAD-INV-04.,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-04.,23,0.0000,6.490369,0.000,0.000,9.1500
2026-04-20,CPMAD-INV-04.,24,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,1,63.3983,6.490369,80.066,83.930,12.2000
2026-04-20,CPMAD-INV-05.,2,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-05.,3,64.3756,6.490369,81.300,85.223,12.2000
2026-04-20,CPMAD-INV-05.,4,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-05.,5,63.7917,6.490369,80.563,84.451,12.2000
2026-04-20,CPMAD-INV-05.,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,7,58.3928,6.490369,73.745,77.303,12.2000
2026-04-20,CPMAD-INV-05.,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,9,57.7140,6.490369,72.887,76.405,12.2000
2026-04-20,CPMAD-INV-05.,10,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,11,59.4661,6.490369,75.100,78.724,12.2000
2026-04-20,CPMAD-INV-05.,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,13,63.5131,6.490369,80.211,84.082,12.2000
2026-04-20,CPMAD-INV-05.,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,15,65.3322,6.490369,82.508,86.490,12.2000
2026-04-20,CPMAD-INV-05.,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,17,64.0463,6.490369,80.884,84.788,12.2000
2026-04-20,CPMAD-INV-05.,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,19,63.6142,6.490369,80.339,84.216,12.2000
2026-04-20,CPMAD-INV-05.,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,21,64.1670,6.490369,81.037,84.947,12.2000
2026-04-20,CPMAD-INV-05.,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-05.,23,63.5325,6.490369,80.235,84.107,
2026-04-20,CPMAD-INV-05.,24,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,1,62.5117,6.490369,78.946,82.756,12.2000
2026-04-20,CPMAD-INV-06,2,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-06,3,64.3290,6.490369,81.241,85.162,12.2000
2026-04-20,CPMAD-INV-06,4,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-06,5,61.8647,6.490369,78.129,81.899,12.2000
2026-04-20,CPMAD-INV-06,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,7,57.5782,6.490369,72.716,76.225,12.2000
2026-04-20,CPMAD-INV-06,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,9,62.9225,6.490369,79.465,83.300,12.2000
2026-04-20,CPMAD-INV-06,10,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,11,63.8594,6.490369,80.648,84.540,12.2000
2026-04-20,CPMAD-INV-06,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,13,62.3015,6.490369,78.681,82.478,12.2000
2026-04-20,CPMAD-INV-06,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,15,63.4397,6.490369,80.118,83.984,12.2000
2026-04-20,CPMAD-INV-06,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,17,59.1091,6.490369,74.649,78.251,12.2000
2026-04-20,CPMAD-INV-06,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,19,63.6167,6.490369,80.342,84.219,12.2000
2026-04-20,CPMAD-INV-06,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,21,63.4904,6.490369,80.182,84.052,12.2000
2026-04-20,CPMAD-INV-06,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-06,23,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-06,24,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,1,63.2764,6.490369,79.912,83.768,12.2000
2026-04-20,CPMAD-INV-07.,2,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-07.,3,64.2703,6.490369,81.167,85.084,12.2000
2026-04-20,CPMAD-INV-07.,4,0.0000,6.490369,0.000,0.000,
2026-04-20,CPMAD-INV-07.,5,63.2021,6.490369,79.818,83.670,12.2000
2026-04-20,CPMAD-INV-07.,6,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,7,63.1184,6.490369,79.713,83.559,12.2000
2026-04-20,CPMAD-INV-07.,8,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,9,64.2064,6.490369,81.087,85.000,12.2000
2026-04-20,CPMAD-INV-07.,10,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,11,63.2053,6.490369,79.822,83.674,12.2000
2026-04-20,CPMAD-INV-07.,12,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,13,63.4244,6.490369,80.099,83.964,12.2000
2026-04-20,CPMAD-INV-07.,14,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,15,63.9173,6.490369,80.722,84.617,12.2000
2026-04-20,CPMAD-INV-07.,16,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,17,62.9121,6.490369,79.452,83.286,12.2000
2026-04-20,CPMAD-INV-07.,18,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,19,62.1548,6.490369,78.496,82.284,12.2000
2026-04-20,CPMAD-INV-07.,20,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,21,63.7313,6.490369,80.487,84.370,12.2000
2026-04-20,CPMAD-INV-07.,22,0.0000,6.490369,,0.000,
2026-04-20,CPMAD-INV-07.,23,62.6442,6.490369,79.114,82.931,
2026-04-20,CPMAD-INV-07.,24,0.0000,6.490369,,0.000,
2026-04-21,CPMAD-INV-01.,1,60.4248,6.166243,80.322,84.297,12.2000
2026-04-21,CPMAD-INV-01.,2,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-01.,3,58.6860,6.166243,78.011,81.871,12.2000
2026-04-21,CPMAD-INV-01.,4,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-01.,5,60.4960,6.166243,80.417,84.396,12.2000
2026-04-21,CPMAD-INV-01.,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,7,60.5537,6.166243,80.493,84.476,12.2000
2026-04-21,CPMAD-INV-01.,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,9,59.9595,6.166243,79.704,83.647,12.2000
2026-04-21,CPMAD-INV-01.,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,11,60.6820,6.166243,80.664,84.655,12.2000
2026-04-21,CPMAD-INV-01.,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,13,59.7524,6.166243,79.428,83.359,12.2000
2026-04-21,CPMAD-INV-01.,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,15,60.3850,6.166243,80.269,84.241,12.2000
2026-04-21,CPMAD-INV-01.,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,17,60.2918,6.166243,80.145,84.111,12.2000
2026-04-21,CPMAD-INV-01.,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,19,59.7277,6.166243,79.395,83.324,12.2000
2026-04-21,CPMAD-INV-01.,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,21,59.6005,6.166243,79.226,83.147,12.2000
2026-04-21,CPMAD-INV-01.,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-01.,23,0.0000,6.166243,0.000,0.000,12.2000
2026-04-21,CPMAD-INV-01.,24,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,1,48.6301,6.166243,64.643,67.842,12.2000
2026-04-21,CPMAD-INV-02.,2,47.9300,6.166243,79.641,83.582,
2026-04-21,CPMAD-INV-02.,3,48.3333,6.166243,64.249,67.428,12.2000
2026-04-21,CPMAD-INV-02.,4,47.0800,6.166243,78.229,82.100,
2026-04-21,CPMAD-INV-02.,5,40.7538,6.166243,54.174,56.854,12.2000
2026-04-21,CPMAD-INV-02.,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,7,44.6539,6.166243,59.358,62.295,12.2000
2026-04-21,CPMAD-INV-02.,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,9,44.0499,6.166243,58.555,61.453,12.2000
2026-04-21,CPMAD-INV-02.,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,11,41.3639,6.166243,54.985,57.705,12.2000
2026-04-21,CPMAD-INV-02.,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,13,42.2041,6.166243,56.101,58.877,12.2000
2026-04-21,CPMAD-INV-02.,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,15,39.6844,6.166243,52.752,55.362,12.2000
2026-04-21,CPMAD-INV-02.,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,17,47.9543,6.166243,63.745,66.899,12.2000
2026-04-21,CPMAD-INV-02.,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,19,40.5272,6.166243,53.872,56.538,12.2000
2026-04-21,CPMAD-INV-02.,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,21,43.1712,6.166243,57.387,60.227,12.2000
2026-04-21,CPMAD-INV-02.,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-02.,23,43.1977,6.166243,57.422,60.264,12.2000
2026-04-21,CPMAD-INV-02.,24,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,1,59.5130,6.166243,79.110,83.025,12.2000
2026-04-21,CPMAD-INV-03,2,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-03,3,59.6799,6.166243,79.332,83.257,12.2000
2026-04-21,CPMAD-INV-03,4,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-03,5,60.1845,6.166243,80.003,83.961,12.2000
2026-04-21,CPMAD-INV-03,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,7,59.4120,6.166243,78.976,82.884,12.2000
2026-04-21,CPMAD-INV-03,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,9,59.3722,6.166243,78.923,82.828,12.2000
2026-04-21,CPMAD-INV-03,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,11,54.4942,6.166243,72.439,76.023,10.9800
2026-04-21,CPMAD-INV-03,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,13,53.9869,6.166243,71.764,75.315,10.9800
2026-04-21,CPMAD-INV-03,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,15,53.3617,6.166243,70.933,74.443,10.9800
2026-04-21,CPMAD-INV-03,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,17,60.0900,6.166243,79.877,83.830,12.2000
2026-04-21,CPMAD-INV-03,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,19,61.6378,6.166243,81.934,85.989,12.2000
2026-04-21,CPMAD-INV-03,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,21,58.9015,6.166243,78.297,82.171,12.2000
2026-04-21,CPMAD-INV-03,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-03,23,60.0659,6.166243,79.845,83.796,12.2000
2026-04-21,CPMAD-INV-03,24,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,1,59.8917,6.166243,79.613,83.553,9.7600
2026-04-21,CPMAD-INV-04.,2,0.0000,6.166243,0.000,0.000,9.7600
2026-04-21,CPMAD-INV-04.,3,57.8686,6.166243,76.924,80.731,9.7600
2026-04-21,CPMAD-INV-04.,4,0.0000,6.166243,0.000,0.000,9.7600
2026-04-21,CPMAD-INV-04.,5,61.1570,6.166243,81.295,85.318,8.5400
2026-04-21,CPMAD-INV-04.,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,7,60.3837,6.166243,80.267,84.239,9.1500
2026-04-21,CPMAD-INV-04.,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,9,59.8192,6.166243,79.517,83.452,9.1500
2026-04-21,CPMAD-INV-04.,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,11,58.2056,6.166243,77.372,81.201,8.5400
2026-04-21,CPMAD-INV-04.,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,13,59.3358,6.166243,78.874,82.777,8.5400
2026-04-21,CPMAD-INV-04.,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,15,59.0425,6.166243,78.485,82.368,8.5400
2026-04-21,CPMAD-INV-04.,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,17,59.2375,6.166243,78.744,82.640,9.7600
2026-04-21,CPMAD-INV-04.,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,19,58.9613,6.166243,78.377,82.255,8.5400
2026-04-21,CPMAD-INV-04.,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,21,59.5575,6.166243,79.169,83.087,9.1500
2026-04-21,CPMAD-INV-04.,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-04.,23,0.0000,6.166243,0.000,0.000,9.1500
2026-04-21,CPMAD-INV-04.,24,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,1,60.5838,6.166243,80.533,84.518,12.2000
2026-04-21,CPMAD-INV-05.,2,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-05.,3,61.2985,6.166243,81.483,85.515,12.2000
2026-04-21,CPMAD-INV-05.,4,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-05.,5,60.2558,6.166243,80.097,84.061,12.2000
2026-04-21,CPMAD-INV-05.,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,7,54.2910,6.166243,72.168,75.740,12.2000
2026-04-21,CPMAD-INV-05.,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,9,53.8855,6.166243,71.629,75.174,12.2000
2026-04-21,CPMAD-INV-05.,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,11,55.3185,6.166243,73.534,77.173,12.2000
2026-04-21,CPMAD-INV-05.,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,13,59.9698,6.166243,79.717,83.662,12.2000
2026-04-21,CPMAD-INV-05.,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,15,61.3034,6.166243,81.490,85.522,12.2000
2026-04-21,CPMAD-INV-05.,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,17,59.9231,6.166243,79.655,83.597,12.2000
2026-04-21,CPMAD-INV-05.,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,19,60.6192,6.166243,80.580,84.568,12.2000
2026-04-21,CPMAD-INV-05.,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,21,60.5840,6.166243,80.534,84.519,12.2000
2026-04-21,CPMAD-INV-05.,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-05.,23,59.6878,6.166243,79.342,83.268,
2026-04-21,CPMAD-INV-05.,24,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,1,59.1817,6.166243,78.670,82.562,12.2000
2026-04-21,CPMAD-INV-06,2,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-06,3,60.7822,6.166243,80.797,84.795,12.2000
2026-04-21,CPMAD-INV-06,4,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-06,5,58.1168,6.166243,77.254,81.077,12.2000
2026-04-21,CPMAD-INV-06,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,7,54.3807,6.166243,72.288,75.865,12.2000
2026-04-21,CPMAD-INV-06,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,9,59.1274,6.166243,78.597,82.487,12.2000
2026-04-21,CPMAD-INV-06,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,11,59.5467,6.166243,79.155,83.072,12.2000
2026-04-21,CPMAD-INV-06,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,13,57.9844,6.166243,77.078,80.892,12.2000
2026-04-21,CPMAD-INV-06,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,15,58.8724,6.166243,78.258,82.131,12.2000
2026-04-21,CPMAD-INV-06,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,17,55.9604,6.166243,74.388,78.068,12.2000
2026-04-21,CPMAD-INV-06,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,19,58.8532,6.166243,78.233,82.104,12.2000
2026-04-21,CPMAD-INV-06,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,21,58.2832,6.166243,77.475,81.309,12.2000
2026-04-21,CPMAD-INV-06,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-06,23,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-06,24,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,1,58.6517,6.166243,77.965,81.823,12.2000
2026-04-21,CPMAD-INV-07.,2,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-07.,3,59.4565,6.166243,79.035,82.946,12.2000
2026-04-21,CPMAD-INV-07.,4,0.0000,6.166243,0.000,0.000,
2026-04-21,CPMAD-INV-07.,5,58.3076,6.166243,77.508,81.343,12.2000
2026-04-21,CPMAD-INV-07.,6,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,7,58.4189,6.166243,77.656,81.498,12.2000
2026-04-21,CPMAD-INV-07.,8,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,9,59.2279,6.166243,78.731,82.627,12.2000
2026-04-21,CPMAD-INV-07.,10,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,11,58.4419,6.166243,77.686,81.530,12.2000
2026-04-21,CPMAD-INV-07.,12,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,13,58.8039,6.166243,78.167,82.035,12.2000
2026-04-21,CPMAD-INV-07.,14,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,15,59.2362,6.166243,78.742,82.638,12.2000
2026-04-21,CPMAD-INV-07.,16,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,17,58.4890,6.166243,77.749,81.596,12.2000
2026-04-21,CPMAD-INV-07.,18,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,19,57.4909,6.166243,76.422,80.204,12.2000
2026-04-21,CPMAD-INV-07.,20,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,21,58.8509,6.166243,78.230,82.101,12.2000
2026-04-21,CPMAD-INV-07.,22,0.0000,6.166243,,0.000,
2026-04-21,CPMAD-INV-07.,23,57.9167,6.166243,76.988,80.798,
2026-04-21,CPMAD-INV-07.,24,0.0000,6.166243,,0.000,
2026-04-22,CPMAD-INV-01.,1,16.6340,1.568159,86.945,87.655,12.2000
2026-04-22,CPMAD-INV-01.,2,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-01.,3,16.5381,1.568159,86.444,87.150,12.2000
2026-04-22,CPMAD-INV-01.,4,0.0000,1.568159,0.000,0.000,
2026-04-22,CPMAD-INV-01.,5,16.1943,1.568159,84.647,85.338,12.2000
2026-04-22,CPMAD-INV-01.,6,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,7,16.6509,1.568159,87.034,87.744,12.2000
2026-04-22,CPMAD-INV-01.,8,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,9,16.2213,1.568159,84.788,85.480,12.2000
2026-04-22,CPMAD-INV-01.,10,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,11,16.9457,1.568159,88.575,89.298,12.2000
2026-04-22,CPMAD-INV-01.,12,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,13,16.4093,1.568159,85.771,86.471,12.2000
2026-04-22,CPMAD-INV-01.,14,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,15,16.3244,1.568159,85.327,86.024,12.2000
2026-04-22,CPMAD-INV-01.,16,0.0000,1.568159,,0.000,
2026-04-22,CPMAD-INV-01.,17,16.6666,1.568159,87.116,87.827,12.2000
