date_key,site_name,inverter_name,string_number,daily_ghi_kwh_m2,daily_poa_kwh_m2,pr_ghi_string,pr_poa_string,pr_string,pr_pct
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,12,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,13,4.972309,4.6697163,0.691165919936502,0.7359527438944307,0.7359527438944307,73.59527438944306
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,14,4.972309,4.6697163,0.7028681553318373,0.7484132718233638,0.7484132718233638,74.84132718233639
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,16,4.972309,4.6697163,0.7063571785088132,0.7521283800289921,0.7521283800289921,75.2128380028992
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,17,4.972309,4.6697163,0.7185520467733975,0.7651134629184614,0.7651134629184614,76.51134629184614
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,19,4.972309,4.6697163,0.6452394503389208,0.6870502874179463,0.6870502874179463,68.70502874179462
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,20,4.972309,4.6697163,0.7267938163416201,0.7738892904778358,0.7738892904778358,77.38892904778358
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-07,21,4.972309,4.6697163,0.733375317084302,0.7808972655396922,0.7808972655396922,78.08972655396921
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,1,4.972309,4.6697163,0.6765426686613437,0.7203819213318842,0.7203819213318842,72.03819213318842
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,2,4.972309,4.6697163,0.6863251457069002,0.7307982925910791,0.7307982925910791,73.07982925910791
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,3,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,4,4.972309,4.6697163,0.5963844744534071,0.6350295605291795,0.6350295605291795,63.502956052917945
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,5,4.972309,4.6697163,0.6423659759793516,0.683990614945048,0.683990614945048,68.39906149450479
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,7,4.972309,4.6697163,0.5859484532182369,0.6239172961049301,0.6239172961049301,62.39172961049301
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,8,4.972309,4.6697163,0.6408162102712078,0.6823404260505974,0.6823404260505974,68.23404260505974
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,10,4.972309,4.6697163,0.5885709624137171,0.6267097411353206,0.6267097411353206,62.67097411353206
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,11,4.972309,4.6697163,0.5881303812581289,0.6262406107846906,0.6262406107846906,62.62406107846906
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,12,4.972309,4.6697163,0.0,0.0,0.0,0.0
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,13,4.972309,4.6697163,0.6473070219316576,0.6892518354731696,0.6892518354731696,68.92518354731696
2026-03-29,PLTS Rooftop Sumatera Prima Fibreboard,INV-08,14,4.972309,4.6697163,0.6395061011301392,0.6809454232164599,0.6809454232164599,68.09454232164599
