Unnamed: 0,Sites,Inverter No,MPPT No,String No,Module Qty,Orient Code,Azimuth,Tilt,Coordinate (x),Coordinate (y),Area,Row,Cable Length,Cable Size
,CP Bandung,10,6,11,20.0,2.0,,,,,,,,
,CP Bandung,10,6,12,,,,,,,,,,
,CP Bandung,10,7,13,20.0,2.0,,,,,,,,
,CP Bandung,10,7,14,,,,,,,,,,
,CP Bandung,10,8,15,20.0,2.0,,,,,,,,
,CP Bandung,10,8,16,,,,,,,,,,
,CP Bandung,10,9,17,20.0,2.0,,,,,,,,
,CP Bandung,10,9,18,,,,,,,,,,
,CP Bandung,10,10,19,20.0,2.0,,,,,,,,
,CP Bandung,10,10,20,,,,,,,,,,
,CP Bandung,10,11,21,20.0,2.0,,,,,,,,
,CP Bandung,10,11,22,,,,,,,,,,
,CP Bandung,10,12,23,20.0,2.0,,,,,,,,
,CP Bandung,10,12,24,,,,,,,,,,
,Suparma,1,1,1,20.0,3.0,,,,,,,,
,Suparma,1,1,2,20.0,3.0,,,,,,,,
,Suparma,1,1,3,20.0,3.0,,,,,,,,
,Suparma,1,2,4,19.0,3.0,,,,,,,,
,Suparma,1,2,5,0.0,,,,,,,,,
,Suparma,1,2,6,19.0,3.0,,,,,,,,
,Suparma,1,3,7,0.0,,,,,,,,,
,Suparma,1,3,8,19.0,3.0,,,,,,,,
,Suparma,1,3,9,19.0,3.0,,,,,,,,
,Suparma,1,4,10,19.0,3.0,,,,,,,,
,Suparma,1,4,11,0.0,,,,,,,,,
,Suparma,1,4,12,19.0,3.0,,,,,,,,
,Suparma,1,5,13,19.0,3.0,,,,,,,,
,Suparma,1,5,14,0.0,,,,,,,,,
,Suparma,1,5,15,19.0,3.0,,,,,,,,
,Suparma,1,6,16,18.0,3.0,,,,,,,,
,Suparma,1,6,17,0.0,,,,,,,,,
,Suparma,1,6,18,18.0,3.0,,,,,,,,
,Suparma,1,7,19,18.0,3.0,,,,,,,,
,Suparma,1,7,20,18.0,3.0,,,,,,,,
,Suparma,1,7,21,18.0,3.0,,,,,,,,
,Suparma,2,1,1,18.0,3.0,,,,,,,,
,Suparma,2,1,2,18.0,3.0,,,,,,,,
,Suparma,2,1,3,18.0,3.0,,,,,,,,
,Suparma,2,2,4,20.0,3.0,,,,,,,,
,Suparma,2,2,5,0.0,,,,,,,,,
,Suparma,2,2,6,20.0,3.0,,,,,,,,
,Suparma,2,3,7,0.0,,,,,,,,,
,Suparma,2,3,8,20.0,3.0,,,,,,,,
,Suparma,2,3,9,20.0,3.0,,,,,,,,
,Suparma,2,4,10,20.0,3.0,,,,,,,,
,Suparma,2,4,11,0.0,,,,,,,,,
,Suparma,2,4,12,20.0,3.0,,,,,,,,
,Suparma,2,5,13,20.0,3.0,,,,,,,,
,Suparma,2,5,14,0.0,,,,,,,,,
,Suparma,2,5,15,20.0,3.0,,,,,,,,
,Suparma,2,6,16,20.0,3.0,,,,,,,,
,Suparma,2,6,17,0.0,,,,,,,,,
,Suparma,2,6,18,20.0,3.0,,,,,,,,
,Suparma,2,7,19,20.0,3.0,,,,,,,,
,Suparma,2,7,20,20.0,3.0,,,,,,,,
,Suparma,2,7,21,20.0,3.0,,,,,,,,
,Suparma,3,1,1,20.0,3.0,,,,,,,,
,Suparma,3,1,2,20.0,3.0,,,,,,,,
,Suparma,3,1,3,20.0,3.0,,,,,,,,
,Suparma,3,2,4,20.0,3.0,,,,,,,,
,Suparma,3,2,5,0.0,,,,,,,,,
,Suparma,3,2,6,20.0,3.0,,,,,,,,
,Suparma,3,3,7,0.0,,,,,,,,,
,Suparma,3,3,8,20.0,3.0,,,,,,,,
,Suparma,3,3,9,20.0,3.0,,,,,,,,
,Suparma,3,4,10,20.0,3.0,,,,,,,,
,Suparma,3,4,11,0.0,,,,,,,,,
,Suparma,3,4,12,20.0,3.0,,,,,,,,
,Suparma,3,5,13,19.0,1.0,,,,,,,,
,Suparma,3,5,14,0.0,,,,,,,,,
,Suparma,3,5,15,19.0,1.0,,,,,,,,
,Suparma,3,6,16,19.0,1.0,,,,,,,,
,Suparma,3,6,17,0.0,,,,,,,,,
,Suparma,3,6,18,19.0,1.0,,,,,,,,
,Suparma,3,7,19,19.0,1.0,,,,,,,,
,Suparma,3,7,20,19.0,1.0,,,,,,,,
,Suparma,3,7,21,19.0,1.0,,,,,,,,
,Suparma,4,1,1,20.0,1.0,,,,,,,,
,Suparma,4,1,2,20.0,1.0,,,,,,,,
,Suparma,4,1,3,20.0,1.0,,,,,,,,
,Suparma,4,2,4,18.0,1.0,,,,,,,,
,Suparma,4,2,5,0.0,,,,,,,,,
,Suparma,4,2,6,18.0,1.0,,,,,,,,
,Suparma,4,3,7,0.0,,,,,,,,,
,Suparma,4,3,8,18.0,1.0,,,,,,,,
,Suparma,4,3,9,18.0,1.0,,,,,,,,
,Suparma,4,4,10,18.0,1.0,,,,,,,,
,Suparma,4,4,11,0.0,,,,,,,,,
,Suparma,4,4,12,18.0,1.0,,,,,,,,
,Suparma,4,5,13,18.0,1.0,,,,,,,,
,Suparma,4,5,14,0.0,,,,,,,,,
,Suparma,4,5,15,18.0,1.0,,,,,,,,
,Suparma,4,6,16,20.0,1.0,,,,,,,,
,Suparma,4,6,17,0.0,,,,,,,,,
,Suparma,4,6,18,20.0,1.0,,,,,,,,
,Suparma,4,7,19,19.0,1.0,,,,,,,,
,Suparma,4,7,20,0.0,,,,,,,,,
,Suparma,4,7,21,19.0,1.0,,,,,,,,
,Suparma,5,1,1,20.0,1.0,,,,,,,,
,Suparma,5,1,2,20.0,1.0,,,,,,,,
,Suparma,5,1,3,20.0,1.0,,,,,,,,
,Suparma,5,2,4,20.0,1.0,,,,,,,,
,Suparma,5,2,5,0.0,,,,,,,,,
,Suparma,5,2,6,20.0,1.0,,,,,,,,
,Suparma,5,3,7,0.0,,,,,,,,,
,Suparma,5,3,8,20.0,1.0,,,,,,,,
,Suparma,5,3,9,20.0,1.0,,,,,,,,
,Suparma,5,4,10,20.0,1.0,,,,,,,,
,Suparma,5,4,11,0.0,,,,,,,,,
,Suparma,5,4,12,20.0,1.0,,,,,,,,
,Suparma,5,5,13,20.0,1.0,,,,,,,,
,Suparma,5,5,14,0.0,,,,,,,,,
,Suparma,5,5,15,20.0,1.0,,,,,,,,
,Suparma,5,6,16,20.0,1.0,,,,,,,,
,Suparma,5,6,17,0.0,,,,,,,,,
,Suparma,5,6,18,20.0,1.0,,,,,,,,
,Suparma,5,7,19,20.0,1.0,,,,,,,,
,Suparma,5,7,20,0.0,,,,,,,,,
,Suparma,5,7,21,20.0,1.0,,,,,,,,
,Suparma,6,1,1,20.0,4.0,,,,,,,,
,Suparma,6,1,2,20.0,4.0,,,,,,,,
,Suparma,6,1,3,20.0,4.0,,,,,,,,
,Suparma,6,2,4,20.0,1.0,,,,,,,,
,Suparma,6,2,5,0.0,,,,,,,,,
,Suparma,6,2,6,20.0,1.0,,,,,,,,
,Suparma,6,3,7,0.0,,,,,,,,,
,Suparma,6,3,8,20.0,1.0,,,,,,,,
,Suparma,6,3,9,20.0,1.0,,,,,,,,
,Suparma,6,4,10,18.0,4.0,,,,,,,,
,Suparma,6,4,11,0.0,,,,,,,,,
,Suparma,6,4,12,18.0,4.0,,,,,,,,
,Suparma,6,5,13,18.0,4.0,,,,,,,,
,Suparma,6,5,14,0.0,,,,,,,,,
,Suparma,6,5,15,18.0,4.0,,,,,,,,
,Suparma,6,6,16,18.0,4.0,,,,,,,,
,Suparma,6,6,17,0.0,,,,,,,,,
,Suparma,6,6,18,18.0,4.0,,,,,,,,
,Suparma,6,7,19,19.0,4.0,,,,,,,,
,Suparma,6,7,20,0.0,,,,,,,,,
,Suparma,6,7,21,19.0,4.0,,,,,,,,
,Suparma,7,1,1,20.0,4.0,,,,,,,,
,Suparma,7,1,2,20.0,4.0,,,,,,,,
,Suparma,7,1,3,20.0,4.0,,,,,,,,
,Suparma,7,2,4,18.0,2.0,,,,,,,,
,Suparma,7,2,5,0.0,,,,,,,,,
,Suparma,7,2,6,18.0,2.0,,,,,,,,
,Suparma,7,3,7,0.0,,,,,,,,,
,Suparma,7,3,8,18.0,2.0,,,,,,,,
,Suparma,7,3,9,18.0,2.0,,,,,,,,
,Suparma,7,4,10,20.0,2.0,,,,,,,,
,Suparma,7,4,11,0.0,,,,,,,,,
,Suparma,7,4,12,20.0,2.0,,,,,,,,
,Suparma,7,5,13,19.0,2.0,,,,,,,,
,Suparma,7,5,14,0.0,,,,,,,,,
,Suparma,7,5,15,19.0,2.0,,,,,,,,
,Suparma,7,6,16,20.0,4.0,,,,,,,,
,Suparma,7,6,17,0.0,,,,,,,,,
,Suparma,7,6,18,20.0,4.0,,,,,,,,
,Suparma,7,7,19,18.0,4.0,,,,,,,,
,Suparma,7,7,20,18.0,4.0,,,,,,,,
,Suparma,7,7,21,18.0,4.0,,,,,,,,
,Suparma,8,1,1,20.0,2.0,,,,,,,,
,Suparma,8,1,2,20.0,2.0,,,,,,,,
,Suparma,8,1,3,20.0,2.0,,,,,,,,
,Suparma,8,2,4,20.0,2.0,,,,,,,,
,Suparma,8,2,5,0.0,,,,,,,,,
,Suparma,8,2,6,20.0,2.0,,,,,,,,
,Suparma,8,3,7,0.0,,,,,,,,,
,Suparma,8,3,8,18.0,2.0,,,,,,,,
,Suparma,8,3,9,18.0,2.0,,,,,,,,
,Suparma,8,4,10,18.0,4.0,,,,,,,,
,Suparma,8,4,11,0.0,,,,,,,,,
,Suparma,8,4,12,18.0,4.0,,,,,,,,
,Suparma,8,5,13,18.0,4.0,,,,,,,,
,Suparma,8,5,14,0.0,,,,,,,,,
,Suparma,8,5,15,18.0,4.0,,,,,,,,
,Suparma,8,6,16,20.0,4.0,,,,,,,,
,Suparma,8,6,17,0.0,,,,,,,,,
,Suparma,8,6,18,20.0,4.0,,,,,,,,
,Suparma,8,7,19,19.0,4.0,,,,,,,,
,Suparma,8,7,20,19.0,4.0,,,,,,,,
,Suparma,8,7,21,19.0,4.0,,,,,,,,
,Suparma,9,1,1,20.0,2.0,,,,,,,,
,Suparma,9,1,2,20.0,2.0,,,,,,,,
,Suparma,9,1,3,20.0,2.0,,,,,,,,
,Suparma,9,2,4,18.0,2.0,,,,,,,,
,Suparma,9,2,5,0.0,,,,,,,,,
,Suparma,9,2,6,18.0,2.0,,,,,,,,
,Suparma,9,3,7,0.0,,,,,,,,,
,Suparma,9,3,8,18.0,2.0,,,,,,,,
,Suparma,9,3,9,18.0,2.0,,,,,,,,
,Suparma,9,4,10,18.0,2.0,,,,,,,,
,Suparma,9,4,11,0.0,,,,,,,,,
,Suparma,9,4,12,18.0,2.0,,,,,,,,
,Suparma,9,5,13,18.0,2.0,,,,,,,,
,Suparma,9,5,14,0.0,,,,,,,,,
,Suparma,9,5,15,18.0,2.0,,,,,,,,
,Suparma,9,6,16,18.0,2.0,,,,,,,,
,Suparma,9,6,17,0.0,,,,,,,,,
,Suparma,9,6,18,18.0,2.0,,,,,,,,
,Suparma,9,7,19,19.0,4.0,,,,,,,,
,Suparma,9,7,20,19.0,4.0,,,,,,,,
,Suparma,9,7,21,19.0,4.0,,,,,,,,
,Suparma,10,1,1,18.0,2.0,,,,,,,,
,Suparma,10,1,2,18.0,2.0,,,,,,,,
,Suparma,10,1,3,18.0,2.0,,,,,,,,
,Suparma,10,2,4,18.0,2.0,,,,,,,,
,Suparma,10,2,5,0.0,,,,,,,,,
,Suparma,10,2,6,18.0,2.0,,,,,,,,
,Suparma,10,3,7,0.0,,,,,,,,,
,Suparma,10,3,8,18.0,2.0,,,,,,,,
,Suparma,10,3,9,18.0,2.0,,,,,,,,
,Suparma,10,4,10,18.0,2.0,,,,,,,,
,Suparma,10,4,11,0.0,,,,,,,,,
,Suparma,10,4,12,18.0,2.0,,,,,,,,
,Suparma,10,5,13,18.0,4.0,,,,,,,,
,Suparma,10,5,14,0.0,,,,,,,,,
,Suparma,10,5,15,18.0,4.0,,,,,,,,
,Suparma,10,6,16,18.0,4.0,,,,,,,,
,Suparma,10,6,17,0.0,,,,,,,,,
,Suparma,10,6,18,18.0,4.0,,,,,,,,
,Suparma,10,7,19,20.0,4.0,,,,,,,,
,Suparma,10,7,20,18.0,4.0,,,,,,,,
,Suparma,10,7,21,18.0,4.0,,,,,,,,
,Suparma,11,1,1,18.0,2.0,,,,,,,,
,Suparma,11,1,2,18.0,2.0,,,,,,,,
,Suparma,11,1,3,18.0,2.0,,,,,,,,
,Suparma,11,2,4,16.0,2.0,,,,,,,,
,Suparma,11,2,5,0.0,,,,,,,,,
,Suparma,11,2,6,16.0,2.0,,,,,,,,
,Suparma,11,3,7,0.0,,,,,,,,,
,Suparma,11,3,8,16.0,2.0,,,,,,,,
,Suparma,11,3,9,16.0,2.0,,,,,,,,
,Suparma,11,4,10,16.0,2.0,,,,,,,,
,Suparma,11,4,11,0.0,,,,,,,,,
,Suparma,11,4,12,16.0,2.0,,,,,,,,
,Suparma,11,5,13,18.0,4.0,,,,,,,,
,Suparma,11,5,14,0.0,,,,,,,,,
,Suparma,11,5,15,18.0,4.0,,,,,,,,
,Suparma,11,6,16,16.0,4.0,,,,,,,,
,Suparma,11,6,17,0.0,,,,,,,,,
,Suparma,11,6,18,16.0,4.0,,,,,,,,
,Suparma,11,7,19,16.0,4.0,,,,,,,,
,Suparma,11,7,20,0.0,,,,,,,,,
,Suparma,11,7,21,16.0,4.0,,,,,,,,
,Suparma,12,1,1,18.0,2.0,,,,,,,,
,Suparma,12,1,2,18.0,2.0,,,,,,,,
,Suparma,12,1,3,18.0,2.0,,,,,,,,
,Suparma,12,2,4,16.0,4.0,,,,,,,,
,Suparma,12,2,5,0.0,,,,,,,,,
,Suparma,12,2,6,16.0,4.0,,,,,,,,
,Suparma,12,3,7,0.0,,,,,,,,,
,Suparma,12,3,8,18.0,2.0,,,,,,,,
,Suparma,12,3,9,18.0,2.0,,,,,,,,
,Suparma,12,4,10,18.0,4.0,,,,,,,,
,Suparma,12,4,11,0.0,,,,,,,,,
,Suparma,12,4,12,18.0,4.0,,,,,,,,
,Suparma,12,5,13,18.0,4.0,,,,,,,,
,Suparma,12,5,14,0.0,,,,,,,,,
,Suparma,12,5,15,18.0,4.0,,,,,,,,
,Suparma,12,6,16,18.0,4.0,,,,,,,,
,Suparma,12,6,17,0.0,,,,,,,,,
,Suparma,12,6,18,18.0,4.0,,,,,,,,
,Suparma,12,7,19,18.0,4.0,,,,,,,,
,Suparma,12,7,20,18.0,4.0,,,,,,,,
,Suparma,12,7,21,18.0,4.0,,,,,,,,
,Suparma,13,1,1,18.0,4.0,,,,,,,,
,Suparma,13,1,2,18.0,4.0,,,,,,,,
,Suparma,13,1,3,18.0,4.0,,,,,,,,
,Suparma,13,2,4,20.0,2.0,,,,,,,,
,Suparma,13,2,5,0.0,,,,,,,,,
,Suparma,13,2,6,20.0,2.0,,,,,,,,
,Suparma,13,3,7,0.0,,,,,,,,,
,Suparma,13,3,8,20.0,2.0,,,,,,,,
,Suparma,13,3,9,20.0,2.0,,,,,,,,
,Suparma,13,4,10,20.0,2.0,,,,,,,,
,Suparma,13,4,11,0.0,,,,,,,,,
,Suparma,13,4,12,20.0,2.0,,,,,,,,
,Suparma,13,5,13,20.0,2.0,,,,,,,,
,Suparma,13,5,14,0.0,,,,,,,,,
,Suparma,13,5,15,20.0,2.0,,,,,,,,
,Suparma,13,6,16,18.0,2.0,,,,,,,,
,Suparma,13,6,17,0.0,,,,,,,,,
,Suparma,13,6,18,18.0,2.0,,,,,,,,
,Suparma,13,7,19,18.0,2.0,,,,,,,,
,Suparma,13,7,20,0.0,,,,,,,,,
,Suparma,13,7,21,18.0,2.0,,,,,,,,
,Suparma,14,1,1,20.0,2.0,,,,,,,,
,Suparma,14,1,2,20.0,2.0,,,,,,,,
,Suparma,14,1,3,20.0,2.0,,,,,,,,
,Suparma,14,2,4,18.0,2.0,,,,,,,,
,Suparma,14,2,5,0.0,,,,,,,,,
,Suparma,14,2,6,18.0,2.0,,,,,,,,
,Suparma,14,3,7,0.0,,,,,,,,,
,Suparma,14,3,8,20.0,4.0,,,,,,,,
,Suparma,14,3,9,20.0,4.0,,,,,,,,
,Suparma,14,4,10,20.0,4.0,,,,,,,,
,Suparma,14,4,11,0.0,,,,,,,,,
,Suparma,14,4,12,20.0,4.0,,,,,,,,
,Suparma,14,5,13,20.0,4.0,,,,,,,,
,Suparma,14,5,14,0.0,,,,,,,,,
,Suparma,14,5,15,20.0,4.0,,,,,,,,
,Suparma,14,6,16,20.0,4.0,,,,,,,,
,Suparma,14,6,17,0.0,,,,,,,,,
,Suparma,14,6,18,20.0,4.0,,,,,,,,
,Suparma,14,7,19,20.0,4.0,,,,,,,,
,Suparma,14,7,20,20.0,4.0,,,,,,,,
,Suparma,14,7,21,20.0,4.0,,,,,,,,
,Suparma,15,1,1,18.0,2.0,,,,,,,,
,Suparma,15,1,2,18.0,2.0,,,,,,,,
,Suparma,15,1,3,18.0,2.0,,,,,,,,
,Suparma,15,2,4,18.0,2.0,,,,,,,,
,Suparma,15,2,5,0.0,,,,,,,,,
,Suparma,15,2,6,18.0,2.0,,,,,,,,
,Suparma,15,3,7,0.0,,,,,,,,,
,Suparma,15,3,8,18.0,2.0,,,,,,,,
,Suparma,15,3,9,18.0,2.0,,,,,,,,
,Suparma,15,4,10,18.0,2.0,,,,,,,,
,Suparma,15,4,11,0.0,,,,,,,,,
,Suparma,15,4,12,18.0,2.0,,,,,,,,
,Suparma,15,5,13,18.0,2.0,,,,,,,,
,Suparma,15,5,14,0.0,,,,,,,,,
,Suparma,15,5,15,18.0,2.0,,,,,,,,
,Suparma,15,6,16,18.0,4.0,,,,,,,,
,Suparma,15,6,17,0.0,,,,,,,,,
,Suparma,15,6,18,18.0,4.0,,,,,,,,
,Suparma,15,7,19,18.0,4.0,,,,,,,,
,Suparma,15,7,20,18.0,4.0,,,,,,,,
,Suparma,15,7,21,18.0,4.0,,,,,,,,
,Suparma,16,1,1,20.0,2.0,,,,,,,,
,Suparma,16,1,2,20.0,2.0,,,,,,,,
,Suparma,16,1,3,20.0,2.0,,,,,,,,
,Suparma,16,2,4,18.0,4.0,,,,,,,,
,Suparma,16,2,5,0.0,,,,,,,,,
,Suparma,16,2,6,18.0,4.0,,,,,,,,
,Suparma,16,3,7,0.0,,,,,,,,,
,Suparma,16,3,8,18.0,4.0,,,,,,,,
,Suparma,16,3,9,18.0,4.0,,,,,,,,
,Suparma,16,4,10,18.0,4.0,,,,,,,,
,Suparma,16,4,11,0.0,,,,,,,,,
,Suparma,16,4,12,18.0,4.0,,,,,,,,
,Suparma,16,5,13,20.0,2.0,,,,,,,,
,Suparma,16,5,14,0.0,,,,,,,,,
,Suparma,16,5,15,20.0,2.0,,,,,,,,
,Suparma,16,6,16,20.0,2.0,,,,,,,,
,Suparma,16,6,17,0.0,,,,,,,,,
,Suparma,16,6,18,20.0,2.0,,,,,,,,
,Suparma,16,7,19,20.0,2.0,,,,,,,,
,Suparma,16,7,20,20.0,2.0,,,,,,,,
,Suparma,16,7,21,20.0,2.0,,,,,,,,
,Suparma,17,1,1,20.0,4.0,,,,,,,,
,Suparma,17,1,2,20.0,4.0,,,,,,,,
,Suparma,17,1,3,20.0,4.0,,,,,,,,
,Suparma,17,2,4,20.0,4.0,,,,,,,,
,Suparma,17,2,5,0.0,,,,,,,,,
,Suparma,17,2,6,20.0,4.0,,,,,,,,
,Suparma,17,3,7,0.0,,,,,,,,,
,Suparma,17,3,8,20.0,4.0,,,,,,,,
,Suparma,17,3,9,20.0,4.0,,,,,,,,
,Suparma,17,4,10,20.0,4.0,,,,,,,,
,Suparma,17,4,11,0.0,,,,,,,,,
,Suparma,17,4,12,20.0,4.0,,,,,,,,
,Suparma,17,5,13,20.0,4.0,,,,,,,,
,Suparma,17,5,14,0.0,,,,,,,,,
,Suparma,17,5,15,20.0,4.0,,,,,,,,
,Suparma,17,6,16,18.0,4.0,,,,,,,,
,Suparma,17,6,17,0.0,,,,,,,,,
,Suparma,17,6,18,18.0,4.0,,,,,,,,
,Suparma,17,7,19,18.0,4.0,,,,,,,,
,Suparma,17,7,20,18.0,4.0,,,,,,,,
,Suparma,17,7,21,18.0,4.0,,,,,,,,
,Suparma,18,1,1,20.0,5.0,,,,,,,,
,Suparma,18,1,2,20.0,5.0,,,,,,,,
,Suparma,18,1,3,20.0,5.0,,,,,,,,
,Suparma,18,2,4,20.0,5.0,,,,,,,,
,Suparma,18,2,5,0.0,,,,,,,,,
,Suparma,18,2,6,20.0,5.0,,,,,,,,
,Suparma,18,3,7,0.0,,,,,,,,,
,Suparma,18,3,8,20.0,5.0,,,,,,,,
,Suparma,18,3,9,20.0,5.0,,,,,,,,
,Suparma,18,4,10,20.0,5.0,,,,,,,,
,Suparma,18,4,11,0.0,,,,,,,,,
,Suparma,18,4,12,20.0,5.0,,,,,,,,
,Suparma,18,5,13,20.0,5.0,,,,,,,,
,Suparma,18,5,14,0.0,,,,,,,,,
,Suparma,18,5,15,20.0,5.0,,,,,,,,
,Suparma,18,6,16,20.0,5.0,,,,,,,,
,Suparma,18,6,17,0.0,,,,,,,,,
,Suparma,18,6,18,20.0,5.0,,,,,,,,
,Suparma,18,7,19,18.0,5.0,,,,,,,,
,Suparma,18,7,20,18.0,5.0,,,,,,,,
,Suparma,18,7,21,18.0,5.0,,,,,,,,
,Suparma,19,1,1,20.0,6.0,,,,,,,,
,Suparma,19,1,2,20.0,6.0,,,,,,,,
,Suparma,19,1,3,20.0,6.0,,,,,,,,
,Suparma,19,2,4,20.0,6.0,,,,,,,,
,Suparma,19,2,5,0.0,,,,,,,,,
,Suparma,19,2,6,20.0,6.0,,,,,,,,
,Suparma,19,3,7,0.0,,,,,,,,,
,Suparma,19,3,8,20.0,6.0,,,,,,,,
,Suparma,19,3,9,20.0,6.0,,,,,,,,
,Suparma,19,4,10,20.0,6.0,,,,,,,,
,Suparma,19,4,11,0.0,,,,,,,,,
,Suparma,19,4,12,20.0,6.0,,,,,,,,
,Suparma,19,5,13,20.0,6.0,,,,,,,,
,Suparma,19,5,14,0.0,,,,,,,,,
,Suparma,19,5,15,20.0,6.0,,,,,,,,
,Suparma,19,6,16,20.0,6.0,,,,,,,,
,Suparma,19,6,17,0.0,,,,,,,,,
,Suparma,19,6,18,20.0,6.0,,,,,,,,
,Suparma,19,7,19,18.0,5.0,,,,,,,,
,Suparma,19,7,20,18.0,5.0,,,,,,,,
,Suparma,19,7,21,18.0,5.0,,,,,,,,
,Suparma,20,1,1,20.0,6.0,,,,,,,,
,Suparma,20,1,2,20.0,6.0,,,,,,,,
,Suparma,20,1,3,20.0,6.0,,,,,,,,
,Suparma,20,2,4,20.0,6.0,,,,,,,,
,Suparma,20,2,5,0.0,,,,,,,,,
,Suparma,20,2,6,20.0,6.0,,,,,,,,
,Suparma,20,3,7,0.0,,,,,,,,,
,Suparma,20,3,8,20.0,6.0,,,,,,,,
,Suparma,20,3,9,20.0,6.0,,,,,,,,
,Suparma,20,4,10,20.0,6.0,,,,,,,,
,Suparma,20,4,11,0.0,,,,,,,,,
,Suparma,20,4,12,20.0,6.0,,,,,,,,
,Suparma,20,5,13,20.0,6.0,,,,,,,,
,Suparma,20,5,14,0.0,,,,,,,,,
,Suparma,20,5,15,20.0,6.0,,,,,,,,
,Suparma,20,6,16,20.0,5.0,,,,,,,,
,Suparma,20,6,17,0.0,,,,,,,,,
,Suparma,20,6,18,20.0,5.0,,,,,,,,
,Suparma,20,7,19,18.0,5.0,,,,,,,,
,Suparma,20,7,20,18.0,5.0,,,,,,,,
,Suparma,20,7,21,18.0,5.0,,,,,,,,
,Suparma,21,1,1,20.0,6.0,,,,,,,,
,Suparma,21,1,2,20.0,6.0,,,,,,,,
,Suparma,21,1,3,20.0,6.0,,,,,,,,
,Suparma,21,2,4,20.0,6.0,,,,,,,,
,Suparma,21,2,5,0.0,,,,,,,,,
,Suparma,21,2,6,20.0,6.0,,,,,,,,
,Suparma,21,3,7,0.0,,,,,,,,,
,Suparma,21,3,8,20.0,6.0,,,,,,,,
,Suparma,21,3,9,20.0,6.0,,,,,,,,
,Suparma,21,4,10,20.0,6.0,,,,,,,,
,Suparma,21,4,11,0.0,,,,,,,,,
,Suparma,21,4,12,20.0,6.0,,,,,,,,
,Suparma,21,5,13,20.0,6.0,,,,,,,,
,Suparma,21,5,14,0.0,,,,,,,,,
,Suparma,21,5,15,20.0,6.0,,,,,,,,
,Suparma,21,6,16,20.0,6.0,,,,,,,,
,Suparma,21,6,17,0.0,,,,,,,,,
,Suparma,21,6,18,20.0,6.0,,,,,,,,
,Suparma,21,7,19,18.0,6.0,,,,,,,,
,Suparma,21,7,20,0.0,,,,,,,,,
,Suparma,21,7,21,18.0,6.0,,,,,,,,
,GD,1,1,1,17.0,1.0,,,,,,,,
,GD,1,1,2,17.0,1.0,,,,,,,,
,GD,1,1,3,17.0,1.0,,,,,,,,
,GD,1,2,4,16.0,1.0,,,,,,,,
,GD,1,2,5,16.0,1.0,,,,,,,,
,GD,1,2,6,16.0,1.0,,,,,,,,
,GD,1,3,7,,,,,,,,,,
,GD,1,3,8,16.0,1.0,,,,,,,,
,GD,1,3,9,16.0,1.0,,,,,,,,
,GD,1,4,10,16.0,1.0,,,,,,,,
,GD,1,4,11,,,,,,,,,,
,GD,1,4,12,16.0,1.0,,,,,,,,
,GD,1,5,13,16.0,1.0,,,,,,,,
,GD,1,5,14,,,,,,,,,,
,GD,1,5,15,16.0,1.0,,,,,,,,
,GD,1,6,16,16.0,1.0,,,,,,,,
,GD,1,6,17,,,,,,,,,,
,GD,1,6,18,16.0,1.0,,,,,,,,
,GD,1,7,19,16.0,2.0,,,,,,,,
,GD,1,7,20,16.0,2.0,,,,,,,,
,GD,1,7,21,16.0,2.0,,,,,,,,
,GD,2,1,1,17.0,2.0,,,,,,,,
,GD,2,1,2,17.0,2.0,,,,,,,,
,GD,2,1,3,17.0,2.0,,,,,,,,
,GD,2,2,4,16.0,2.0,,,,,,,,
,GD,2,2,5,16.0,2.0,,,,,,,,
,GD,2,2,6,16.0,2.0,,,,,,,,
,GD,2,3,7,,,,,,,,,,
,GD,2,3,8,16.0,2.0,,,,,,,,
,GD,2,3,9,16.0,2.0,,,,,,,,
,GD,2,4,10,16.0,2.0,,,,,,,,
,GD,2,4,11,,,,,,,,,,
,GD,2,4,12,16.0,2.0,,,,,,,,
,GD,2,5,13,16.0,2.0,,,,,,,,
,GD,2,5,14,,,,,,,,,,
,GD,2,5,15,16.0,1.0,,,,,,,,
,GD,2,6,16,16.0,1.0,,,,,,,,
,GD,2,6,17,,,,,,,,,,
,GD,2,6,18,16.0,1.0,,,,,,,,
,GD,2,7,19,16.0,1.0,,,,,,,,
,GD,2,7,20,16.0,1.0,,,,,,,,
,GD,2,7,21,16.0,1.0,,,,,,,,
,GD,3,1,1,17.0,1.0,,,,,,,,
,GD,3,1,2,17.0,1.0,,,,,,,,
,GD,3,1,3,17.0,1.0,,,,,,,,
,GD,3,2,4,16.0,1.0,,,,,,,,
,GD,3,2,5,16.0,1.0,,,,,,,,
,GD,3,2,6,16.0,1.0,,,,,,,,
,GD,3,3,7,,,,,,,,,,
,GD,3,3,8,16.0,1.0,,,,,,,,
,GD,3,3,9,16.0,1.0,,,,,,,,
,GD,3,4,10,16.0,2.0,,,,,,,,
,GD,3,4,11,,,,,,,,,,
,GD,3,4,12,16.0,2.0,,,,,,,,
,GD,3,5,13,16.0,2.0,,,,,,,,
,GD,3,5,14,,,,,,,,,,
,GD,3,5,16,16.0,2.0,,,,,,,,
,GD,3,6,16,16.0,2.0,,,,,,,,
,GD,3,6,17,,,,,,,,,,
,GD,3,6,18,16.0,2.0,,,,,,,,
,GD,3,7,19,16.0,2.0,,,,,,,,
